 Damien ABAD,http://www.votewatch.eu/en/damien-abad.html,14.07.2009
 Amalia SARTORI,http://www.votewatch.eu/en/amalia-sartori.html,14.07.2009
 Jacek SARYUSZ-WOLSKI,http://www.votewatch.eu/en/jacek-saryusz-wolski.html,14.07.2009
 David-Maria SASSOLI,http://www.votewatch.eu/en/david-maria-sassoli.html,14.07.2009
 Algirdas SAUDARGAS,http://www.votewatch.eu/en/algirdas-saudargas.html,14.07.2009
 Vilja SAVISAAR-TOOMAST,http://www.votewatch.eu/en/vilja-savisaar-toomast.html,14.07.2009
 Marietje SCHAAKE,http://www.votewatch.eu/en/marietje-schaake.html,14.07.2009
 Christel SCHALDEMOSE,http://www.votewatch.eu/en/christel-schaldemose.html,14.07.2009
 Carl SCHLYTER,http://www.votewatch.eu/en/carl-schlyter.html,14.07.2009
 Olle SCHMIDT,http://www.votewatch.eu/en/olle-schmidt.html,14.07.2009
 Pál SCHMITT,http://www.votewatch.eu/en/pal-schmitt.html,14.07.2009
 Horst SCHNELLHARDT,http://www.votewatch.eu/en/horst-schnellhardt.html,14.07.2009
 Birgit SCHNIEBER-JASTRAM,http://www.votewatch.eu/en/birgit-schnieber-jastram.html,14.07.2009
 Helmut SCHOLZ,http://www.votewatch.eu/en/helmut-scholz.html,14.07.2009
 György SCHÖPFLIN,http://www.votewatch.eu/en/gyorgy-schopflin.html,14.07.2009
 Elisabeth SCHROEDTER,http://www.votewatch.eu/en/elisabeth-schroedter.html,14.07.2009
 Martin SCHULZ,http://www.votewatch.eu/en/martin-schulz.html,14.07.2009
 Werner SCHULZ,http://www.votewatch.eu/en/werner-schulz.html,14.07.2009
 Andreas SCHWAB,http://www.votewatch.eu/en/andreas-schwab.html,14.07.2009
 Edward SCICLUNA,http://www.votewatch.eu/en/edward-scicluna.html,14.07.2009
 Giancarlo SCOTTÀ,http://www.votewatch.eu/en/giancarlo-scotta.html,14.07.2009
 Marco SCURRIA,http://www.votewatch.eu/en/marco-scurria.html,14.07.2009
 Richard SEEBER,http://www.votewatch.eu/en/richard-seeber.html,14.07.2009
 Olga SEHNALOVÁ,http://www.votewatch.eu/en/olga-sehnalova.html,14.07.2009
 Joanna SENYSZYN,http://www.votewatch.eu/en/joanna-senyszyn.html,14.07.2009
 Debora SERRACCHIANI,http://www.votewatch.eu/en/debora-serracchiani.html,14.07.2009
 Adrian SEVERIN,http://www.votewatch.eu/en/adrian-severin.html,14.07.2009
 Czesław Adam SIEKIERSKI,http://www.votewatch.eu/en/czeslaw-adam-siekierski.html,14.07.2009
 Sergio Paolo Francesco SILVESTRIS,http://www.votewatch.eu/en/sergio-paolo-francesco-silvestris.html,14.07.2009
 Peter SIMON,http://www.votewatch.eu/en/peter-simon.html,14.07.2009
 Brian SIMPSON,http://www.votewatch.eu/en/brian-simpson.html,14.07.2009
 Nicole SINCLAIRE,http://www.votewatch.eu/en/nicole-sinclaire.html,14.07.2009
 Birgit SIPPEL,http://www.votewatch.eu/en/birgit-sippel.html,14.07.2009
 Marek SIWIEC,http://www.votewatch.eu/en/marek-siwiec.html,14.07.2009
 Peter SKINNER,http://www.votewatch.eu/en/peter-skinner.html,14.07.2009
 Joanna Katarzyna SKRZYDLEWSKA,http://www.votewatch.eu/en/joanna-katarzyna-skrzydlewska.html,14.07.2009
 Theodoros SKYLAKAKIS,http://www.votewatch.eu/en/theodoros-skylakakis.html,14.07.2009
 Alyn SMITH,http://www.votewatch.eu/en/alyn-smith.html,14.07.2009
 Monika SMOLKOVÁ,http://www.votewatch.eu/en/monika-smolkova.html,14.07.2009
 Csaba SÓGOR,http://www.votewatch.eu/en/csaba-sogor.html,14.07.2009
 Timo SOINI,http://www.votewatch.eu/en/timo-soini.html,14.07.2009
 Renate SOMMER,http://www.votewatch.eu/en/renate-sommer.html,14.07.2009
 Søren Bo SØNDERGAARD,http://www.votewatch.eu/en/s-ren-bo-s-ndergaard.html,14.07.2009
 Bogusław SONIK,http://www.votewatch.eu/en/boguslaw-sonik.html,14.07.2009
 Francisco SOSA WAGNER,http://www.votewatch.eu/en/francisco-sosa-wagner.html,14.07.2009
 Catherine SOULLIE,http://www.votewatch.eu/en/catherine-soullie.html,14.07.2009
 Francesco Enrico SPERONI,http://www.votewatch.eu/en/francesco-enrico-speroni.html,14.07.2009
 Bart STAES,http://www.votewatch.eu/en/bart-staes.html,14.07.2009
 Laurence J.A.J. STASSEN,http://www.votewatch.eu/en/laurence-j-a-j-stassen.html,14.07.2009
 Peter ŠŤASTNÝ,http://www.votewatch.eu/en/peter-stastny.html,14.07.2009
 Georgios STAVRAKAKIS,http://www.votewatch.eu/en/georgios-stavrakakis.html,14.07.2009
 Jutta STEINRUCK,http://www.votewatch.eu/en/jutta-steinruck.html,14.07.2009
 Dirk STERCKX,http://www.votewatch.eu/en/dirk-sterckx.html,14.07.2009
 Struan STEVENSON,http://www.votewatch.eu/en/struan-stevenson.html,14.07.2009
 Catherine STIHLER,http://www.votewatch.eu/en/catherine-stihler.html,14.07.2009
 Daniël van der STOEP,http://www.votewatch.eu/en/daniel-van-der-stoep.html,14.07.2009
 Theodor Dumitru STOLOJAN,http://www.votewatch.eu/en/theodor-dumitru-stolojan.html,14.07.2009
 Dimitar STOYANOV,http://www.votewatch.eu/en/dimitar-stoyanov.html,14.07.2009
 Emil STOYANOV,http://www.votewatch.eu/en/emil-stoyanov.html,14.07.2009
 Ernst STRASSER,http://www.votewatch.eu/en/ernst-strasser.html,14.07.2009
 Ivo STREJČEK,http://www.votewatch.eu/en/ivo-strejcek.html,14.07.2009
 Michèle STRIFFLER,http://www.votewatch.eu/en/michele-striffler.html,14.07.2009
 Robert STURDY,http://www.votewatch.eu/en/robert-sturdy.html,14.07.2009
 László SURJÁN,http://www.votewatch.eu/en/laszlo-surjan.html,14.07.2009
 Gianluca SUSTA,http://www.votewatch.eu/en/gianluca-susta.html,14.07.2009
 Alf SVENSSON,http://www.votewatch.eu/en/alf-svensson.html,14.07.2009
 Eva-Britt SVENSSON,http://www.votewatch.eu/en/eva-britt-svensson.html,14.07.2009
 Kay SWINBURNE,http://www.votewatch.eu/en/kay-swinburne.html,14.07.2009
 Hannes SWOBODA,http://www.votewatch.eu/en/hannes-swoboda.html,14.07.2009
 József SZÁJER,http://www.votewatch.eu/en/jozsef-szajer.html,14.07.2009
 Csanád SZEGEDI,http://www.votewatch.eu/en/csanad-szegedi.html,14.07.2009
 Konrad SZYMAŃSKI,http://www.votewatch.eu/en/konrad-szymanski.html,14.07.2009
 Csaba Sándor TABAJDI,http://www.votewatch.eu/en/csaba-sandor-tabajdi.html,14.07.2009
 Hannu TAKKULA,http://www.votewatch.eu/en/hannu-takkula.html,14.07.2009
 Claudiu Ciprian TĂNĂSESCU,http://www.votewatch.eu/en/claudiu-ciprian-tanasescu.html,14.07.2009
 Charles TANNOCK,http://www.votewatch.eu/en/charles-tannock.html,14.07.2009
 Marc TARABELLA,http://www.votewatch.eu/en/marc-tarabella.html,16.07.2009
 Indrek TARAND,http://www.votewatch.eu/en/indrek-tarand.html,14.07.2009
 Salvatore TATARELLA,http://www.votewatch.eu/en/salvatore-tatarella.html,14.07.2009
 Rui TAVARES,http://www.votewatch.eu/en/rui-tavares.html,14.07.2009
 Nuno TEIXEIRA,http://www.votewatch.eu/en/nuno-teixeira.html,14.07.2009
 Zoran THALER,http://www.votewatch.eu/en/zoran-thaler.html,14.07.2009
 Alexandra THEIN,http://www.votewatch.eu/en/alexandra-thein.html,14.07.2009
 Eleni THEOCHAROUS,http://www.votewatch.eu/en/eleni-theocharous.html,14.07.2009
 Michael THEURER,http://www.votewatch.eu/en/michael-theurer.html,14.07.2009
 Britta THOMSEN,http://www.votewatch.eu/en/britta-thomsen.html,14.07.2009
 Róża Gräfin von THUN UND HOHENSTEIN,http://www.votewatch.eu/en/roza-grafin-von-thun-und-hohenstein.html,14.07.2009
 Marianne THYSSEN,http://www.votewatch.eu/en/marianne-thyssen.html,14.07.2009
 Silvia-Adriana ŢICĂU,http://www.votewatch.eu/en/silvia-adriana-ticau.html,14.07.2009
 Patrice TIROLIEN,http://www.votewatch.eu/en/patrice-tirolien.html,14.07.2009
 Patrizia TOIA,http://www.votewatch.eu/en/patrizia-toia.html,14.07.2009
 László TŐKÉS,http://www.votewatch.eu/en/laszlo-tokes.html,14.07.2009
 Valdemar TOMAŠEVSKI,http://www.votewatch.eu/en/valdemar-tomasevski.html,14.07.2009
 Evžen TOŠENOVSKÝ,http://www.votewatch.eu/en/evzen-tosenovsky.html,14.07.2009
 Georgios TOUSSAS,http://www.votewatch.eu/en/georgios-toussas.html,14.07.2009
 Catherine TRAUTMANN,http://www.votewatch.eu/en/catherine-trautmann.html,14.07.2009
 Michail TREMOPOULOS,http://www.votewatch.eu/en/michail-tremopoulos.html,14.07.2009
 Ramon TREMOSA i BALCELLS,http://www.votewatch.eu/en/ramon-tremosa-i-balcells.html,14.07.2009
 Kyriacos TRIANTAPHYLLIDES,http://www.votewatch.eu/en/kyriacos-triantaphyllides.html,14.07.2009
 Helga TRÜPEL,http://www.votewatch.eu/en/helga-trupel.html,14.07.2009
 Rafał TRZASKOWSKI,http://www.votewatch.eu/en/rafal-trzaskowski.html,14.07.2009
 Ioannis A. TSOUKALAS,http://www.votewatch.eu/en/ioannis-a-tsoukalas.html,14.07.2009
 Claude TURMES,http://www.votewatch.eu/en/claude-turmes.html,14.07.2009
 Emilie TURUNEN,http://www.votewatch.eu/en/emilie-turunen.html,14.07.2009
 Niki TZAVELA,http://www.votewatch.eu/en/niki-tzavela.html,14.07.2009
 Giommaria UGGIAS,http://www.votewatch.eu/en/giommaria-uggias.html,14.07.2009
 Thomas ULMER,http://www.votewatch.eu/en/thomas-ulmer.html,14.07.2009
 Marita ULVSKOG,http://www.votewatch.eu/en/marita-ulvskog.html,14.07.2009
 Traian UNGUREANU,http://www.votewatch.eu/en/traian-ungureanu.html,14.07.2009
 Vladimir URUTCHEV,http://www.votewatch.eu/en/vladimir-urutchev.html,14.07.2009
 Viktor USPASKICH,http://www.votewatch.eu/en/viktor-uspaskich.html,14.07.2009
 Corneliu VADIM TUDOR,http://www.votewatch.eu/en/corneliu-vadim-tudor.html,14.07.2009
 Inese VAIDERE,http://www.votewatch.eu/en/inese-vaidere.html,14.07.2009
 Ivo VAJGL,http://www.votewatch.eu/en/ivo-vajgl.html,14.07.2009
 Adina-Ioana VĂLEAN,http://www.votewatch.eu/en/adina-ioana-valean.html,14.07.2009
 Kathleen VAN BREMPT,http://www.votewatch.eu/en/kathleen-van-brempt.html,14.07.2009
 Frank VANHECKE,http://www.votewatch.eu/en/frank-vanhecke.html,14.07.2009
 Geoffrey VAN ORDEN,http://www.votewatch.eu/en/geoffrey-van-orden.html,14.07.2009
 Gianni VATTIMO,http://www.votewatch.eu/en/gianni-vattimo.html,14.07.2009
 Derek VAUGHAN,http://www.votewatch.eu/en/derek-vaughan.html,14.07.2009
 Marie-Christine VERGIAT,http://www.votewatch.eu/en/marie-christine-vergiat.html,14.07.2009
 Bernadette VERGNAUD,http://www.votewatch.eu/en/bernadette-vergnaud.html,14.07.2009
 Sabine VERHEYEN,http://www.votewatch.eu/en/sabine-verheyen.html,14.07.2009
 Guy VERHOFSTADT,http://www.votewatch.eu/en/guy-verhofstadt.html,14.07.2009
 Alejo VIDAL-QUADRAS,http://www.votewatch.eu/en/alejo-vidal-quadras.html,14.07.2009
 Kristian VIGENIN,http://www.votewatch.eu/en/kristian-vigenin.html,14.07.2009
 Philippe de VILLIERS,http://www.votewatch.eu/en/philippe-de-villiers.html,14.07.2009
 Oldřich VLASÁK,http://www.votewatch.eu/en/oldrich-vlasak.html,14.07.2009
 Dominique VLASTO,http://www.votewatch.eu/en/dominique-vlasto.html,14.07.2009
 Axel VOSS,http://www.votewatch.eu/en/axel-voss.html,14.07.2009
 Jarosław Leszek WAŁĘSA,http://www.votewatch.eu/en/jaroslaw-leszek-walesa.html,14.07.2009
 Diana WALLIS,http://www.votewatch.eu/en/diana-wallis.html,14.07.2009
 Sir Graham WATSON,http://www.votewatch.eu/en/sir-graham-watson.html,14.07.2009
 Henri WEBER,http://www.votewatch.eu/en/henri-weber.html,14.07.2009
 Manfred WEBER,http://www.votewatch.eu/en/manfred-weber.html,14.07.2009
 Renate WEBER,http://www.votewatch.eu/en/renate-weber.html,14.07.2009
 Barbara WEILER,http://www.votewatch.eu/en/barbara-weiler.html,14.07.2009
 Anja WEISGERBER,http://www.votewatch.eu/en/anja-weisgerber.html,14.07.2009
 Angelika WERTHMANN,http://www.votewatch.eu/en/angelika-werthmann.html,14.07.2009
 Åsa WESTLUND,http://www.votewatch.eu/en/asa-westlund.html,14.07.2009
 Kerstin WESTPHAL,http://www.votewatch.eu/en/kerstin-westphal.html,14.07.2009
 Rainer WIELAND,http://www.votewatch.eu/en/rainer-wieland.html,14.07.2009
 Cecilia WIKSTRÖM,http://www.votewatch.eu/en/cecilia-wikstrom.html,14.07.2009
 Glenis WILLMOTT,http://www.votewatch.eu/en/glenis-willmott.html,14.07.2009
 Sabine WILS,http://www.votewatch.eu/en/sabine-wils.html,14.07.2009
 Iuliu WINKLER,http://www.votewatch.eu/en/iuliu-winkler.html,14.07.2009
 Hermann WINKLER,http://www.votewatch.eu/en/hermann-winkler.html,14.07.2009
 Jacek WŁOSOWICZ,http://www.votewatch.eu/en/jacek-wlosowicz.html,14.07.2009
 Janusz WOJCIECHOWSKI,http://www.votewatch.eu/en/janusz-wojciechowski.html,14.07.2009
 Corien WORTMANN-KOOL,http://www.votewatch.eu/en/corien-wortmann-kool.html,14.07.2009
 Luis YÁÑEZ-BARNUEVO GARCÍA,http://www.votewatch.eu/en/luis-yanez-barnuevo-garcia.html,14.07.2009
 Marina YANNAKOUDAKIS,http://www.votewatch.eu/en/marina-yannakoudakis.html,14.07.2009
 Anna ZÁBORSKÁ,http://www.votewatch.eu/en/anna-zaborska.html,14.07.2009
 Jan ZAHRADIL,http://www.votewatch.eu/en/jan-zahradil.html,14.07.2009
 Boris ZALA,http://www.votewatch.eu/en/boris-zala.html,14.07.2009
 Pablo ZALBA BIDEGAIN,http://www.votewatch.eu/en/pablo-zalba-bidegain.html,14.07.2009
 Paweł ZALEWSKI,http://www.votewatch.eu/en/pawel-zalewski.html,14.07.2009
 Iva ZANICCHI,http://www.votewatch.eu/en/iva-zanicchi.html,14.07.2009
 Artur ZASADA,http://www.votewatch.eu/en/artur-zasada.html,14.07.2009
 Tatjana ŽDANOKA,http://www.votewatch.eu/en/tatjana-zdanoka.html,14.07.2009
 Joachim ZELLER,http://www.votewatch.eu/en/joachim-zeller.html,14.07.2009
 Janusz Władysław ZEMKE,http://www.votewatch.eu/en/janusz-wladyslaw-zemke.html,14.07.2009
 Roberts ZĪLE,http://www.votewatch.eu/en/roberts-zile.html,14.07.2009
 Gabriele ZIMMER,http://www.votewatch.eu/en/gabriele-zimmer.html,14.07.2009
 Zbigniew ZIOBRO,http://www.votewatch.eu/en/zbigniew-ziobro.html,14.07.2009
 Milan ZVER,http://www.votewatch.eu/en/milan-zver.html,14.07.2009
 Tadeusz ZWIEFKA,http://www.votewatch.eu/en/tadeusz-zwiefka.html,14.07.2009
 Rumiana JELEVA,http://www.votewatch.eu/en/rumiana-jeleva.html,14.07.2009
 Jean-Claude MARCOURT,http://www.votewatch.eu/en/jean-claude-marcourt.html,14.07.2009
 Andrey KOVATCHEV,http://www.votewatch.eu/en/andrey-kovatchev.html,24.08.2009
 Charalampos ANGOURAKIS,http://www.votewatch.eu/en/charalampos-angourakis.html,14.10.2009
 Spyros DANELLIS,http://www.votewatch.eu/en/spyros-danellis.html,08.10.2009
 Nikolaos SALAVRAKOS,http://www.votewatch.eu/en/nikolaos-salavrakos.html,14.10.2009
 Constance LE GRIP,http://www.votewatch.eu/en/constance-le-grip.html,10.02.2010
 Jan KOZŁOWSKI,http://www.votewatch.eu/en/jan-kozlowski.html,04.03.2010
 Keith TAYLOR,http://www.votewatch.eu/en/keith-taylor.html,02.06.2010
 Ildikó GÁLL-PELCZ,http://www.votewatch.eu/en/ildiko-gall-pelcz.html,02.06.2010
 Béla KOVÁCS,http://www.votewatch.eu/en/bela-kovacs.html,31.05.2010
 Lucas HARTONG,http://www.votewatch.eu/en/lucas-hartong.html,22.06.2010
 Jan MULDER,http://www.votewatch.eu/en/jan-mulder.html,22.06.2010
 Sergio GUTIÉRREZ PRIETO,http://www.votewatch.eu/en/sergio-gutierrez-prieto.html,19.07.2010
 Zoltán BAGÓ,http://www.votewatch.eu/en/zoltan-bago.html,12.09.2010
 María IRIGOYEN PÉREZ,http://www.votewatch.eu/en/maria-irigoyen-perez.html,16.11.2010
 Philippe BOULLAND,http://www.votewatch.eu/en/philippe-boulland.html,15.12.2010
 Agnès LE BRUN,http://www.votewatch.eu/en/agnes-le-brun.html,01.01.2011
 Brice HORTEFEUX,http://www.votewatch.eu/en/brice-hortefeux.html,24.03.2011
 Heinz K. BECKER,http://www.votewatch.eu/en/heinz-k-becker.html,01.04.2011
 Hubert PIRKER,http://www.votewatch.eu/en/hubert-pirker.html,31.03.2011
 Paul MURPHY,http://www.votewatch.eu/en/paul-murphy.html,01.04.2011
 Mojca KLEVA KEKUŠ,http://www.votewatch.eu/en/mojca-kleva-kekus.html,13.04.2011
 Phil PRENDERGAST,http://www.votewatch.eu/en/phil-prendergast.html,21.04.2011
 Sampo TERHO,http://www.votewatch.eu/en/sampo-terho.html,26.04.2011
 Giuseppe GARGANI,http://www.votewatch.eu/en/giuseppe-gargani.html,06.06.2011
 Tarja CRONBERG,http://www.votewatch.eu/en/tarja-cronberg.html,22.06.2011
 Dimitrios DROUTSAS,http://www.votewatch.eu/en/dimitrios-droutsas.html,22.06.2011
 Franck PROUST,http://www.votewatch.eu/en/franck-proust.html,23.06.2011
 Andrea ZANONI,http://www.votewatch.eu/en/andrea-zanoni.html,19.07.2011
 Philippe DE BACKER,http://www.votewatch.eu/en/philippe-de-backer.html,07.09.2011
 Auke ZIJLSTRA,http://www.votewatch.eu/en/auke-zijlstra.html,13.09.2011
 Mikael GUSTAFSSON,http://www.votewatch.eu/en/mikael-gustafsson.html,22.09.2011
 Kent JOHANSSON,http://www.votewatch.eu/en/kent-johansson.html,21.10.2011
 Zofija MAZEJ KUKOVIČ,http://www.votewatch.eu/en/zofija-mazej-kukovic.html,08.12.2011
 Arkadiusz Tomasz BRATKOWSKI,http://www.votewatch.eu/en/arkadiusz-tomasz-bratkowski.html,07.12.2011
 Yves COCHET,http://www.votewatch.eu/en/yves-cochet.html,07.12.2011
 Jean ROATTA,http://www.votewatch.eu/en/jean-roatta.html,07.12.2011
 Ewald STADLER,http://www.votewatch.eu/en/ewald-stadler.html,07.12.2011
 Amelia ANDERSDOTTER,http://www.votewatch.eu/en/amelia-andersdotter.html,01.12.2011
 Joseph CUSCHIERI,http://www.votewatch.eu/en/joseph-cuschieri.html,01.12.2011
 Vicente Miguel GARCÉS RAMÓN,http://www.votewatch.eu/en/vicente-miguel-garces-ramon.html,01.12.2011
 Dolores GARCÍA-HIERRO CARABALLO,http://www.votewatch.eu/en/dolores-garcia-hierro-caraballo.html,01.12.2011
 Anthea McINTYRE,http://www.votewatch.eu/en/anthea-mcintyre.html,01.12.2011
 Svetoslav Hristov MALINOV,http://www.votewatch.eu/en/svetoslav-hristov-malinov.html,01.12.2011
 Jens NILSSON,http://www.votewatch.eu/en/jens-nilsson.html,01.12.2011
 Eva ORTIZ VILELLA,http://www.votewatch.eu/en/eva-ortiz-vilella.html,01.12.2011
 Kārlis ŠADURSKIS,http://www.votewatch.eu/en/karlis-sadurskis.html,01.12.2011
 Salvador SEDÓ i ALABART,http://www.votewatch.eu/en/salvador-sedo-i-alabart.html,01.12.2011
 Gino TREMATERRA,http://www.votewatch.eu/en/gino-trematerra.html,01.12.2011
 Josef WEIDENHOLZER,http://www.votewatch.eu/en/josef-weidenholzer.html,01.12.2011
 Ana MIRANDA,http://www.votewatch.eu/en/ana-miranda.html,14.07.2009
 Younous OMARJEE,http://www.votewatch.eu/en/younous-omarjee.html,04.01.2012
 María Auxiliadora CORREA ZAMORA,http://www.votewatch.eu/en/maria-auxiliadora-correa-zamora.html,13.01.2012
 Juan Andrés NARANJO ESCOBAR,http://www.votewatch.eu/en/juan-andres-naranjo-escobar.html,13.01.2012
 Inês Cristina ZUBER,http://www.votewatch.eu/en/ines-cristina-zuber.html,18.01.2012
 Phil BENNION,http://www.votewatch.eu/en/phil-bennion.html,06.02.2012
 Nikos CHRYSOGELOS,http://www.votewatch.eu/en/nikos-chrysogelos.html,02.02.2012
 Emer COSTELLO,http://www.votewatch.eu/en/emer-costello.html,15.02.2012
 Petri SARVAMAA,http://www.votewatch.eu/en/petri-sarvamaa.html,01.03.2012
 Rebecca TAYLOR,http://www.votewatch.eu/en/rebecca-taylor.html,08.03.2012
 Birgit COLLIN-LANGEN,http://www.votewatch.eu/en/birgit-collin-langen.html,17.03.2012
 Alda SOUSA,http://www.votewatch.eu/en/alda-sousa.html,09.05.2012
 Minodora CLIVETI,http://www.votewatch.eu/en/minodora-cliveti.html,18.05.2012
 Eric ANDRIEU,http://www.votewatch.eu/en/eric-andrieu.html,16.05.2012
 Erik BÁNKI,http://www.votewatch.eu/en/erik-banki.html,01.06.2012
 Jean-Jacob BICEP,http://www.votewatch.eu/en/jean-jacob-bicep.html,16.05.2012
 Karim ZÉRIBI,http://www.votewatch.eu/en/karim-zeribi.html,16.05.2012
 Martina ANDERSON,http://www.votewatch.eu/en/martina-anderson.html,12.06.2012
 Nora BERRA,http://www.votewatch.eu/en/nora-berra.html,16.06.2012
 Jean Louis COTTIGNY,http://www.votewatch.eu/en/jean-louis-cottigny.html,17.06.2012
 Isabelle THOMAS,http://www.votewatch.eu/en/isabelle-thomas.html,16.05.2012
 Nils TORVALDS,http://www.votewatch.eu/en/nils-torvalds.html,05.07.2012
 Vojtěch MYNÁŘ,http://www.votewatch.eu/en/vojtech-mynar.html,23.07.2012
 Sophocles SOPHOCLEOUS,http://www.votewatch.eu/en/sophocles-sophocleous.html,01.09.2012
 Patricia van der KAMMEN,http://www.votewatch.eu/en/patricia-van-der-kammen.html,03.10.2012
 Monika PANAYOTOVA,http://www.votewatch.eu/en/monika-panayotova.html,06.12.2012
 Justina VITKAUSKAITE BERNARD,http://www.votewatch.eu/en/justina-vitkauskaite-bernard.html,21.11.2012
 Francesca BARRACCIU,http://www.votewatch.eu/en/francesca-barracciu.html,14.07.2009
 Preslav BORISSOV,http://www.votewatch.eu/en/preslav-borissov.html,01.01.2013
 Dan Dumitru ZAMFIRESCU,http://www.votewatch.eu/en/dan-dumitru-zamfirescu.html,09.01.2013
 Mark DEMESMAEKER,http://www.votewatch.eu/en/mark-demesmaeker.html,01.02.2013
 Andreas PITSILLIDES,http://www.votewatch.eu/en/andreas-pitsillides.html,04.03.2013
 Susy DE MARTINI,http://www.votewatch.eu/en/susy-de-martini.html,12.04.2013
 Franco BONANINI,http://www.votewatch.eu/en/franco-bonanini.html,12.04.2013
 Fabrizio BERTOT,http://www.votewatch.eu/en/fabrizio-bertot.html,12.04.2013
 Claudette ABELA BALDACCHINO,http://www.votewatch.eu/en/claudette-abela-baldacchino.html,25.04.2013
 Franco FRIGO,http://www.votewatch.eu/en/franco-frigo.html,07.05.2013
 Roberta METSOLA,http://www.votewatch.eu/en/roberta-metsola.html,25.04.2013
 Marlene MIZZI,http://www.votewatch.eu/en/marlene-mizzi.html,25.04.2013
 Marusya LYUBCHEVA,http://www.votewatch.eu/en/marusya-lyubcheva.html,07.06.2013
 Marino BALDINI,http://www.votewatch.eu/en/marino-baldini.html,01.07.2013
 Biljana BORZAN,http://www.votewatch.eu/en/biljana-borzan.html,01.07.2013
 Zdravka BUŠIĆ,http://www.votewatch.eu/en/zdravka-busic.html,01.07.2013
 Ivana MALETIĆ,http://www.votewatch.eu/en/ivana-maletic.html,01.07.2013
 Sandra PETROVIĆ JAKOVINA,http://www.votewatch.eu/en/sandra-petrovic-jakovina.html,01.07.2013
 Tonino PICULA,http://www.votewatch.eu/en/tonino-picula.html,01.07.2013
 Andrej PLENKOVIĆ,http://www.votewatch.eu/en/andrej-plenkovic.html,01.07.2013
 Davor Ivo STIER,http://www.votewatch.eu/en/davor-ivo-stier.html,01.07.2013
 Dubravka ŠUICA,http://www.votewatch.eu/en/dubravka-suica.html,01.07.2013
 Ruža TOMAŠIĆ,http://www.votewatch.eu/en/ruza-tomasic.html,01.07.2013
 Oleg VALJALO,http://www.votewatch.eu/en/oleg-valjalo.html,01.07.2013
 Nikola VULJANIĆ,http://www.votewatch.eu/en/nikola-vuljanic.html,01.07.2013
 Eduard-Raul HELLVIG,http://www.votewatch.eu/en/eduard-raul-hellvig.html,04.09.2013
 Iñaki IRAZABALBEITIA FERNÁNDEZ,http://www.votewatch.eu/en/inaki-irazabalbeitia-fernandez.html,11.07.2013
 Martina MICHELS,http://www.votewatch.eu/en/martina-michels.html,05.09.2013
 Ovidiu Ioan SILAGHI,http://www.votewatch.eu/en/ovidiu-ioan-silaghi.html,04.09.2013
 Hiltrud BREYER,http://www.votewatch.eu/en/hiltrud-breyer.html,31.10.2013
 Gabriele STAUNER,http://www.votewatch.eu/en/gabriele-stauner.html,30.10.2013
 Věra FLASAROVÁ,http://www.votewatch.eu/en/vera-flasarova.html,13.01.2014
 Claus LARSEN-JENSEN,http://www.votewatch.eu/en/claus-larsen-jensen.html,13.12.2013
 Tadeusz ROSS,http://www.votewatch.eu/en/tadeusz-ross.html,17.12.2013
 Zbigniew ZALESKI,http://www.votewatch.eu/en/zbigniew-zaleski.html,17.12.2013
 Rina Ronja KARI,http://www.votewatch.eu/en/rina-ronja-kari.html,05.02.2014
 Giovanni BARBAGALLO,http://www.votewatch.eu/en/giovanni-barbagallo.html,11.03.2014
 Annette KOEWIUS,http://www.votewatch.eu/en/annette-koewius.html,12.03.2014
 Katrin SAKS,http://www.votewatch.eu/en/katrin-saks.html,07.04.2014
 Christine REVAULT D'ALLONNES BONNEFOY,http://www.votewatch.eu/en/christine-revault-d-allonnes-bonnefoy.html,09.04.2014
